TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
TIMESTAMP (s),TOF (usec),DIST (m),TIME1,CLOCK_COUNT1,TIME2,CAL1,CAL2
1618260650.378662,0.000000,0.000000,0,0,0,0,0

1618260650.379005,0.000000,0.000000,0,0,0,0,0

1618260650.379233,0.000000,0.000000,0,0,0,0,0

1618260650.385779,0.000000,0.000000,0,0,0,0,0

1618260650.386064,0.000000,0.000000,0,0,0,0,0

1618260650.386443,0.000000,0.000000,0,0,0,0,0

1618260650.386680,0.000000,0.000000,0,0,0,0,0

1618260650.386897,0.000000,0.000000,0,0,0,0,0

1618260650.387129,0.000000,0.000000,0,0,0,0,0

1618260650.387356,0.000000,0.000000,0,0,0,0,0

1618260650.387580,0.000000,0.000000,0,0,0,0,0

1618260650.387802,0.000000,0.000000,0,0,0,0,0

1618260650.388026,0.000000,0.000000,0,0,0,0,0

1618260650.388247,0.000000,0.000000,0,0,0,0,0

1618260650.388462,0.000000,0.000000,0,0,0,0,0

1618260650.388684,0.000000,0.000000,0,0,0,0,0

1618260650.388898,0.000000,0.000000,0,0,0,0,0

1618260650.389111,0.000000,0.000000,0,0,0,0,0

1618260650.392598,0.000000,0.000000,0,0,0,0,0

1618260650.392853,0.000000,0.000000,0,0,0,0,0

1618260650.393064,0.000000,0.000000,0,0,0,0,0

1618260650.393264,0.000000,0.000000,0,0,0,0,0

1618260650.393468,0.000000,0.000000,0,0,0,0,0

1618260650.393665,0.000000,0.000000,0,0,0,0,0

1618260650.393862,0.000000,0.000000,0,0,0,0,0

1618260650.394058,0.000000,0.000000,0,0,0,0,0

1618260650.394255,0.000000,0.000000,0,0,0,0,0

1618260650.394447,0.000000,0.000000,0,0,0,0,0

1618260650.396645,0.000000,0.000000,0,0,0,0,0

1618260650.396883,0.000000,0.000000,0,0,0,0,0

1618260650.397078,0.000000,0.000000,0,0,0,0,0

1618260650.397283,0.000000,0.000000,0,0,0,0,0

1618260650.397474,0.000000,0.000000,0,0,0,0,0

1618260650.397669,0.000000,0.000000,0,0,0,0,0

1618260650.399172,0.000000,0.000000,0,0,0,0,0

1618260650.399395,0.000000,0.000000,0,0,0,0,0

1618260650.399879,0.000000,0.000000,0,0,0,0,0

1618260650.400083,0.000000,0.000000,0,0,0,0,0

1618260650.401694,0.000000,0.000000,0,0,0,0,0

1618260650.401956,0.000000,0.000000,0,0,0,0,0

